project_id,label,close_rate,close_time
19428,Multi,0.9267,104.8333
19535,Multi,0.9621,84.4702
19549,Single,0.6548,129.3030
19550,Multi,0.9960,17.0887
19560,Multi,0.8464,68.5659
19600,Multi,0.9225,38.8051
19609,"No Label",0.7143,103.9064
19616,Multi,0.9873,343.5408
19626,Multi,0.9675,56.8053
19849,Multi,0.5763,54.2583
19860,Single,0.9899,114.4796
19868,Multi,0.7001,143.7489
19903,Multi,0.8297,104.5768
19925,Multi,0.6948,445.1098
20047,Multi,0.9544,133.6892
20052,Multi,0.6772,187.1240
20096,Multi,0.9566,78.3077
20110,Single,0.7754,40.6396
20207,Multi,0.8069,314.9400
20225,Multi,0.8967,37.0417
20233,Multi,0.9052,454.9365
20235,Multi,0.5922,29.2356
20274,Single,1.0000,30.0066
20276,Multi,0.9369,25.6284
20308,"No Label",0.5200,97.5214
20322,Multi,0.9145,147.8140
20374,Multi,0.9991,46.1574
20386,Multi,0.9329,58.2134
20397,Single,0.8474,336.1422
20429,Multi,0.9896,222.4335
20439,Multi,0.8824,38.3286
20519,Multi,0.9362,32.0455
20562,Multi,0.9150,105.7726
20629,Multi,0.7397,152.1411
20635,Multi,0.8841,122.5313
20707,Multi,0.9194,340.6432
20721,Multi,0.9213,290.4520
20724,Multi,0.8907,66.2462
20786,Multi,0.8968,179.1502
20796,Multi,0.8857,129.8563
20849,Multi,0.9024,83.1419
20853,Multi,0.8844,118.3025
20875,Multi,0.9008,454.8911
20896,Multi,0.8803,17.9515
20950,Multi,0.6918,97.1969
21093,Multi,0.8845,169.8009
21122,Multi,0.6752,165.0645
21127,Multi,0.9129,100.0501
21231,Multi,0.7610,128.5857
21239,Single,0.5985,60.0559
21274,Multi,0.9685,57.4014
21276,Multi,0.8758,125.5051
21280,Multi,0.6184,525.6686
21292,Multi,0.8566,19.3090
21302,Multi,0.8963,37.3958
21416,Multi,0.9666,316.1546
21443,Multi,0.6826,40.9912
21496,Multi,0.9728,42.7633
21503,Multi,0.8846,63.0343
21608,Multi,0.8493,95.3128
21621,Multi,0.9397,69.9549
21671,Multi,0.8664,127.4626
21675,Multi,0.8375,116.9445
21695,Multi,0.8217,120.1830
21750,Multi,0.8390,248.9367
21752,Multi,0.8414,149.4838
21796,Single,0.9176,22.9850
21837,Multi,0.8220,200.2371
21898,Multi,0.6303,168.8222
21959,Multi,0.9245,77.8546
21979,Multi,0.8227,275.0502
21993,Multi,0.9645,61.9379
22001,Multi,0.4966,89.0273
22019,Multi,0.6893,96.7895
22171,Single,0.9273,134.1160
22195,Multi,0.8158,200.8100
22304,Multi,0.8960,691.0625
22321,Multi,0.8820,171.3936
22338,Multi,0.8288,105.4622
22358,Multi,0.8677,205.4801
22370,Multi,0.4218,116.9801
22372,Multi,0.7138,153.5313
22524,Multi,0.9129,143.1955
22528,Multi,0.9698,54.4480
22537,Multi,0.9308,117.8158
22587,Multi,0.7643,41.0417
22588,Multi,0.8350,68.8024
22616,Multi,0.9629,25.2893
22631,Multi,0.7833,336.5426
22636,Multi,0.9229,341.6546
22663,"No Label",0.3647,328.9677
22728,Multi,0.9952,54.7771
22762,Multi,0.9144,50.1351
22787,Multi,0.8669,29.1628
22807,Multi,0.9474,91.6204
22841,Multi,0.9520,54.3250
22903,Multi,0.5558,131.8032
22906,Multi,0.9371,44.0501
22920,Multi,0.9073,119.6038
22964,Multi,0.6208,104.9018
22981,Multi,0.8902,129.9686
23030,Multi,0.7560,253.3757
23034,Multi,0.6454,52.4249
23043,"No Label",0.7060,109.0534
23052,Multi,0.4751,83.6748
23138,Multi,0.8217,368.5528
23155,Multi,0.9804,16.9724
23176,Multi,0.8834,75.1544
23177,Multi,0.8137,116.0175
23202,Multi,0.9312,104.5037
23203,Multi,0.9295,119.2425
23219,Multi,0.9766,137.6304
23249,"No Label",0.3252,145.2366
23312,Multi,0.7503,145.8793
23383,Single,0.6554,173.1383
23386,Multi,0.6613,209.7865
23435,Multi,0.8477,102.4969
23447,Multi,0.9261,49.9397
23518,Multi,0.7075,109.3911
23569,Multi,0.9088,92.7992
23591,Multi,0.8616,198.0643
23593,Multi,0.8080,84.5284
23599,Multi,0.8297,72.8947
23688,Multi,0.7143,120.4108
23708,Multi,0.5722,98.0146
23714,Single,0.9819,44.1472
23830,Multi,0.9002,123.5761
23834,Multi,0.9985,38.1991
23842,Multi,0.7418,89.5492
23970,Multi,0.9486,249.5149
24028,Multi,0.9595,200.1883
24030,Multi,0.7131,233.6544
24131,Multi,0.8519,81.3768
24142,Multi,0.9919,111.9918
24167,Multi,0.6287,83.5471
24200,Multi,0.8083,116.8474
24213,Single,0.9907,48.5189
24293,Multi,0.8629,242.3016
24300,Multi,0.9453,161.7246
24302,"No Label",0.2484,143.7089
24308,Multi,0.7210,100.4464
24349,Multi,0.9472,881.8787
24397,Multi,0.9878,82.9050
24403,Multi,0.8783,269.4861
24428,Multi,0.9481,63.7734
24444,Multi,0.9618,2398.0885
24524,Single,0.6971,219.2976
24559,Multi,0.9229,121.8363
24569,Multi,0.4862,80.5299
24708,Multi,0.8121,94.9835
24766,Multi,0.7754,221.1636
24853,"No Label",0.3636,69.2870
24925,Multi,0.7628,79.0134
24960,Multi,0.8336,430.1250
25213,Multi,0.6898,164.6554
25229,Multi,0.6681,73.0126
25302,Multi,0.6667,302.8772
25304,Multi,0.7094,78.9181
25316,Multi,0.9440,72.0000
25323,Multi,0.9228,235.9749
25334,Multi,0.8317,206.1676
25365,Single,0.3643,78.2041
25380,Multi,0.9570,122.5102
25384,"No Label",0.6360,124.1132
25396,Multi,0.9896,32.0400
25406,Multi,0.9832,68.7413
25422,Multi,0.9815,104.4650
25521,Multi,0.9037,71.4107
25632,Multi,0.9021,13.4709
25667,Multi,0.7579,63.7312
25681,Multi,0.8808,267.0307
25689,Multi,0.5323,180.9214
25734,Multi,0.9345,219.7268
25776,Multi,0.7911,293.0760
25777,Multi,0.6142,102.5289
25793,Multi,0.5348,54.3288
25812,"No Label",0.8889,57.4844
25822,Multi,0.8504,536.2741
25911,Multi,0.8348,50.1230
25991,Multi,0.8253,275.4817
26006,Multi,1.0000,263.7660
26016,Multi,0.7190,72.2356
26185,Multi,0.9598,93.5982
26209,Multi,0.9024,238.8961
26273,Multi,0.5762,113.4974
26318,Multi,0.9835,179.1698
26322,Multi,0.7804,113.7217
26366,Multi,0.7826,102.8459
26454,Multi,0.9888,55.9513
26595,Single,0.6671,84.8472
26614,Single,1.0000,65.5633
26624,Multi,0.9103,141.9452
26666,Multi,0.8123,143.5657
26688,Multi,0.8819,104.7887
26697,Multi,0.9332,143.8739
26728,Multi,0.9564,280.5756
26794,"No Label",0.3585,174.3474
26817,Multi,0.6196,74.1736
26980,Multi,0.6984,155.5682
27046,Multi,0.9674,45.4326
27050,Multi,0.9459,53.2514
27142,Multi,0.8655,244.5868
27194,Multi,0.9934,35.7695
27218,Multi,0.9108,73.3191
27254,Single,0.8547,85.0300
27293,Multi,0.5406,55.7451
27329,Multi,0.8114,153.6875
27344,Multi,0.7851,95.8061
27355,Multi,0.7982,72.6513
27364,"No Label",0.8344,53.5592
27550,Single,0.6835,239.4286
27554,Single,0.6226,208.9248
27564,Multi,0.7046,22.3985
27572,Multi,0.8616,41.1140
27591,Multi,0.4655,323.0741
27627,Multi,0.5885,111.8051
27677,Multi,1.0000,236.2330
27693,Multi,0.9964,65.5234
27701,Multi,0.7700,109.0519
27707,Multi,0.9507,225.1345
27726,Multi,0.9834,79.9357
27782,Multi,0.7632,58.3892
27848,Multi,0.4955,85.2569
27849,Multi,0.9167,322.0000
27859,Single,0.9671,180.4270
27871,Multi,0.7822,83.7089
27903,Multi,0.7914,223.5330
27905,Single,0.7570,33.6316
27918,Multi,0.8131,32.7179
27921,Multi,0.8384,110.3889
28000,Multi,0.8353,139.2113
28008,Multi,0.7756,94.6120
28009,Multi,0.8552,138.3573
28036,Single,0.9929,200.8929
28054,"No Label",0.6566,152.3391
28069,"No Label",0.6179,176.5855
28142,Multi,0.7568,26.9133
28204,Multi,0.9901,38.9445
28297,Multi,0.8042,192.6623
28376,Multi,0.8892,54.6725
28437,Multi,0.6472,126.1803
28568,Multi,0.9106,54.5088
28603,Multi,0.4647,89.7520
28605,"No Label",0.9407,369.2297
28642,Single,0.6241,223.1928
28769,Multi,0.9820,40.6533
28824,Multi,0.9053,92.5975
28897,Single,0.7937,148.6900
29055,"No Label",0.9432,89.3717
29056,Single,0.6675,151.6054
29078,Multi,0.9704,353.6750
29198,Multi,0.9539,20.0435
29253,Multi,0.6496,165.8433
29322,Multi,0.9302,214.3472
29323,"No Label",0.5338,90.2042
29372,Multi,0.7945,73.7029
29450,Multi,0.5573,123.2540
29461,Multi,0.7304,89.5607
29469,Multi,0.7996,110.0230
29522,Multi,0.8878,236.9655
29523,Multi,0.9309,198.6590
29643,Multi,0.7787,91.1000
29670,Multi,0.9537,88.0554
29711,Multi,0.8396,81.4358
29762,Multi,0.7798,120.6412
29791,"No Label",0.5899,55.2524
29890,Multi,0.8663,180.9642
29894,Multi,0.6974,68.3255
29914,Single,0.9198,75.1678
30178,Single,0.8918,186.7406
30320,Multi,0.8409,134.0378
30438,Multi,0.7665,131.5632
30464,Multi,0.8909,104.6629
30530,"No Label",0.6594,202.4466
30540,Multi,0.7477,137.0056
30543,Multi,0.7621,76.8338
30864,Single,0.7747,52.3878
30913,Multi,0.8100,63.6026
30928,Multi,0.7969,53.8244
30965,Multi,0.5177,199.1986
31094,Multi,0.5728,90.4344
31114,Multi,0.9513,379.9221
31123,Multi,0.5572,127.6026
31212,Single,0.7115,29.8889
31227,Multi,0.8275,64.7143
31366,Multi,0.6329,41.2887
31402,Multi,0.7607,141.1180
31472,Multi,0.9799,258.8605
31476,Multi,0.5681,270.6712
31538,Multi,0.9543,34.8785
31628,Multi,0.9643,509.0370
31689,Multi,0.8795,351.9460
31696,Multi,0.8221,189.0896
31703,Multi,0.5842,78.8814
31719,Multi,0.9627,93.6492
31723,Multi,0.8045,195.9740
31738,Multi,0.7586,292.9034
31908,Single,0.5503,227.1183
32023,Multi,0.9024,161.2897
32130,Multi,0.9404,314.4261
32136,Single,0.5272,108.4508
32310,Multi,0.7234,82.5230
32327,Multi,0.7826,74.6026
32441,Single,0.5389,67.4335
32449,Multi,0.8011,189.5581
32453,"No Label",0.6582,292.9167
32499,Multi,0.9088,217.7958
32598,Multi,0.9966,106.8007
32638,Single,0.7316,233.5477
32678,Multi,0.5152,369.8189
32755,Multi,0.8884,164.1189
32758,Single,0.9401,111.7170
32986,Single,0.7565,725.1571
33037,Multi,0.8179,115.6913
33145,Multi,0.9713,100.2069
33170,Multi,0.4931,110.3426
33171,"No Label",0.3037,58.9811
33239,Multi,0.4748,56.4144
33465,Multi,0.7730,125.5957
33485,Multi,0.4803,244.8562
33493,Multi,0.7634,34.7800
33522,Multi,0.7328,120.9784
33523,Multi,0.9409,41.0459
33565,"No Label",0.9948,1271.7902
33584,Multi,0.9060,194.8741
33605,Multi,0.9571,31.6275
33635,Multi,0.9116,31.9163
33681,Multi,0.9010,102.8097
33693,Single,0.9023,68.6389
33785,Multi,0.5952,26.8988
33858,Multi,0.8947,66.2435
33938,Multi,0.8888,106.2523
33958,Multi,0.6486,78.4199
34008,Single,0.9378,105.1741
34047,Single,0.8370,76.8363
34064,Multi,0.7471,114.8247
34077,Multi,0.9178,43.4104
34109,Multi,0.4826,171.3333
34121,Multi,0.9135,149.1811
34187,Multi,0.7560,109.8519
34342,Multi,0.6133,37.9391
34388,Multi,0.7454,206.1194
34440,Multi,0.9204,106.6042
34502,Single,0.7216,103.0598
34619,"No Label",0.9963,188.3371
34673,"No Label",0.6610,229.1732
34683,Multi,0.7133,66.8529
34709,Multi,0.9766,48.5799
34741,Multi,0.7745,351.1188
34745,Multi,0.9545,45.4116
34802,Multi,0.4512,102.3417
34868,Single,0.8297,103.8053
34903,Multi,0.8700,90.7454
34957,Multi,0.9151,110.0978
34966,Multi,0.5949,40.3957
35010,Multi,1.0000,86.8041
35039,Multi,0.9158,99.5474
35047,Single,0.8568,156.1577
35084,Multi,0.5976,189.2933
35120,Single,0.8577,325.6066
35134,Multi,0.9518,61.6410
35155,Multi,0.8213,228.3389
35176,Multi,0.7991,174.6983
35214,Multi,0.9699,123.9819
35273,Multi,0.7185,217.8196
35321,Multi,0.9252,55.3338
35496,Multi,0.9860,55.7337
35524,Multi,0.9316,57.7696
35553,Multi,0.5874,132.2244
35572,Multi,0.7200,267.8500
35584,Single,0.6134,59.9726
35606,Multi,0.6842,221.4951
35668,Multi,0.8900,89.4569
35703,Multi,0.8189,86.0238
35706,Single,0.9478,33.0033
35726,Multi,0.7071,64.1869
35734,Multi,0.8819,168.9249
35770,Multi,0.9161,167.2176
35881,Multi,0.8368,47.7632
35902,Multi,0.4447,89.8970
36005,Multi,1.0000,96.6278
36032,Multi,0.9479,92.5019
36036,Single,1.0000,14.6454
36129,Single,0.5958,73.1850
36313,"No Label",0.7456,16.2540
36374,"No Label",0.3581,44.7099
36413,Single,0.7647,115.7330
36577,Single,0.6795,84.4591
36621,Multi,0.6042,100.1310
36637,Single,0.6545,184.1553
36657,Multi,0.6337,169.2659
36726,Multi,0.8390,115.6612
36767,Multi,0.6319,12.0515
36789,Multi,0.8275,47.5265
36885,Multi,0.8436,86.3122
36924,Multi,0.3579,148.5464
36943,Multi,0.8621,132.9414
36946,Multi,0.8583,176.0233
36955,Multi,0.8718,254.5404
36980,Multi,0.9019,283.8342
37165,Multi,0.8996,32.6161
37265,Single,0.6383,34.4606
37322,Multi,0.6752,124.8233
37361,Multi,0.8938,51.6522
37492,Multi,0.9251,77.5519
37493,Multi,0.8290,98.0874
37571,Multi,0.9413,18.2629
37583,Multi,0.7701,510.7140
37594,Single,0.9694,75.5842
37612,Multi,0.9585,104.0464
37772,Multi,0.8504,85.7079
37802,Multi,0.8529,122.9679
37848,Multi,0.7606,153.2000
37913,Multi,0.9012,42.9529
38073,Multi,0.6771,118.2715
38128,Multi,0.9772,61.9283
38314,Multi,0.8292,127.1951
38343,Multi,0.8240,60.1294
38351,Multi,0.8134,120.6407
38366,Multi,0.9881,6.5166
38397,Multi,0.9022,62.1507
38459,Multi,0.6722,231.2266
38464,Multi,0.9743,131.3550
38563,Multi,0.8423,180.4239
38610,Multi,0.5330,105.7107
38627,Multi,0.9111,74.8732
38701,Multi,0.8453,246.8427
38706,Multi,0.9447,100.2860
38713,Multi,0.9602,224.6713
38717,Multi,0.8584,118.5458
38785,Multi,0.7146,369.9642
38804,Multi,0.6080,71.2787
38823,Multi,0.9469,132.3509
38929,Multi,0.6209,66.7907
38958,Multi,0.7181,125.1081
38977,Multi,0.8669,151.1938
39002,Multi,0.9663,69.3000
39015,Multi,0.7545,119.5936
39021,Multi,0.6723,109.1942
39027,Multi,0.8568,87.2476
39081,Multi,0.9515,44.0055
39163,Multi,0.9241,190.5977
39326,Multi,0.7797,97.0299
39335,Multi,0.7747,145.0138
39360,Multi,0.9534,49.8376
39383,Multi,0.7143,104.8593
39486,Multi,0.7546,62.5517
39505,Multi,0.8199,106.4382
39594,"No Label",0.5977,115.8054
39601,Multi,0.9902,1899.2870
39604,Multi,0.7733,368.3396
39873,Multi,0.8975,175.3590
39891,Multi,0.8332,137.4572
39995,Multi,0.7573,42.8676
40009,Multi,1.0000,64.0676
40080,Multi,0.9750,84.3779
40092,"No Label",0.9932,30.9914
40120,Multi,0.9472,50.2997
40291,Multi,0.7726,71.0856
40342,Multi,0.6774,95.5179
40428,Multi,0.9301,102.4614
40580,Multi,0.6313,84.1840
40611,Multi,0.9195,130.8093
40774,Multi,0.5511,334.1073
40833,Multi,0.5000,247.3333
40863,Multi,0.7387,106.1646
40930,Multi,0.5280,118.8981
40943,Multi,0.7200,258.2405
40972,Multi,0.8963,140.1362
41121,Multi,0.9853,426.9182
41192,Multi,0.7815,128.0715
41217,Multi,0.9607,70.2621
41239,"No Label",0.4286,54.0078
41310,Multi,1.0000,68.6797
41361,Multi,0.7774,101.6056
41390,Multi,0.8462,51.8388
41402,Multi,0.8231,173.1495
41602,Multi,0.8651,83.3160
41645,Multi,0.7493,44.9216
41654,Multi,0.7619,203.5841
41673,Single,0.7331,74.8786
41689,Multi,0.6169,398.3901
41728,Multi,0.6364,58.4416
41950,Multi,0.9133,113.6899
41971,Multi,0.8368,67.1024
42009,Multi,0.8291,89.8206
42087,Multi,0.9381,134.2563
42104,Multi,0.9127,111.4701
42286,"No Label",0.8301,125.9027
42436,Multi,0.5049,309.8555
42446,Multi,0.7716,61.7989
42450,Multi,0.3516,43.7763
42530,Multi,0.4043,124.4018
42626,Multi,0.8104,99.6943
42659,Multi,0.8761,43.7020
42723,Multi,0.8625,32.0326
42725,Multi,0.9601,59.4916
42838,Multi,0.9198,409.2021
42839,Multi,0.9157,693.5296
42894,Multi,0.8746,293.5038
42934,"No Label",0.9277,91.1924
42994,Multi,0.6772,60.7167
43029,Multi,0.7083,150.9755
43061,Multi,0.7714,270.3667
43068,Multi,0.7484,285.7241
43081,Multi,0.7583,270.8734
43097,Multi,0.8445,86.9882
43107,Multi,0.7537,170.1584
43269,Multi,0.6098,7.5280
43282,Multi,0.9796,131.7859
43285,Multi,0.8863,134.3923
43490,Multi,0.9842,55.3995
43587,Multi,0.9048,259.5376
43671,Multi,0.8816,229.6647
43721,Multi,0.7182,90.6256
43885,Multi,0.8939,173.9011
44086,Multi,0.8711,110.7994
44170,Multi,0.6982,83.6059
44392,Multi,0.9733,173.9543
44428,Multi,0.9310,155.1840
44436,Multi,0.9136,17.9910
44450,Single,0.9910,51.1765
44604,Multi,0.7111,251.2115
44709,Multi,0.9339,49.5398
44854,Multi,0.9315,272.1515
44895,Multi,0.8630,205.2738
45099,Single,0.9051,57.2846
45212,Multi,0.8443,92.6913
45313,Multi,0.6911,104.8353
45316,Multi,0.7312,129.0238
45347,Multi,0.6484,470.7676
45456,Multi,0.5824,129.6005
45618,"No Label",0.9595,32.5880
45650,Multi,0.9885,20.9679
45658,Single,0.7306,60.3631
45935,Multi,0.7435,395.0696
45947,Multi,0.7757,513.0835
46158,Multi,0.8245,92.4189
46168,Multi,0.8365,94.4310
46357,Multi,0.9585,58.4652
46360,Multi,0.9648,65.5731
46368,Multi,0.6633,39.1429
46559,Multi,0.9194,51.5355
46668,Multi,0.7878,307.9284
46880,Multi,0.9693,317.9289
46891,Multi,0.5556,176.6684
46907,Multi,0.8933,135.7194
46939,Single,0.7012,134.4433
47034,Multi,0.8570,62.2973
47197,Multi,0.8527,108.8955
47571,Multi,0.9477,93.3609
47601,"No Label",0.9375,216.9649
47830,Multi,0.7813,223.2082
47979,Multi,0.7837,207.8672
48099,Multi,0.9019,107.8543
48140,Multi,0.8934,67.4166
48184,Multi,0.3991,53.6989
48190,Multi,0.8139,137.4393
48215,Multi,0.8867,55.5264
48218,Single,0.5771,96.2396
48333,Single,0.8735,52.4262
48522,Multi,0.7690,117.3004
48547,Single,0.8212,71.5706
48605,Multi,0.8431,80.2804
48627,Multi,0.7086,96.2648
48679,Multi,0.7826,90.8222
48706,Multi,0.5904,434.5940
48731,Multi,0.7297,113.9671
48868,Multi,0.4274,64.8641
48889,Multi,0.9225,125.9939
49012,Multi,0.8985,155.5766
49032,Multi,0.6964,242.9183
49127,Single,0.9494,128.6647
49210,Multi,0.8962,17.3211
49298,Multi,0.7616,12.4620
49383,Multi,0.8101,108.8904
49394,"No Label",0.7149,58.8344
49446,Multi,0.9181,84.9845
49523,Multi,0.8559,62.3704
49627,Multi,0.7825,169.6158
49702,Multi,0.8220,91.7493
49876,Multi,0.8023,163.6998
49907,Single,0.9694,17.1306
49911,Multi,0.5148,97.6091
50013,Multi,0.9587,119.1086
50031,Multi,0.8713,71.2047
50090,Multi,0.8824,61.8807
50113,Multi,0.9724,17.0150
50127,Multi,0.8177,84.4277
50315,"No Label",0.7180,63.2740
50320,Single,0.8162,105.1309
50719,Multi,0.6844,63.9320
50721,"No Label",0.2872,129.2588
51186,Multi,0.8920,28.1677
51203,Multi,0.9610,139.8377
51343,Multi,0.9626,374.2451
51406,Multi,0.9385,118.1528
51600,Multi,0.7765,117.6948
51670,Multi,0.7459,22.9451
51680,Multi,0.8187,168.3964
51756,Single,0.5556,81.3111
51826,Multi,0.7380,132.0163
51856,Multi,0.9025,81.7725
51900,Multi,0.9577,333.7200
51965,Multi,0.9280,166.6073
52097,Multi,0.7510,94.3812
52181,Multi,0.9278,198.5741
52266,Multi,0.7548,311.5617
52321,Multi,0.7793,110.6848
52463,Multi,0.8857,287.4885
52581,"No Label",1.0000,9.4593
52612,Single,0.6250,81.7787
52680,Multi,0.9530,17.1211
52687,Multi,0.7066,159.5006
52726,Multi,0.8562,61.7852
52733,Multi,0.6754,119.2209
52934,Multi,0.7517,172.6696
52967,Multi,0.9564,22.0252
52992,Multi,0.7597,162.9594
53018,Single,0.5030,52.8606
53054,Single,0.9477,36.0110
53177,"No Label",0.8367,78.6233
53186,Multi,0.9075,15.1041
53237,Multi,0.8750,290.4340
53280,Multi,0.8249,173.0361
53344,Multi,0.8386,152.5190
53383,Multi,0.7017,32.7246
53455,"No Label",0.9170,55.1417
53479,Multi,0.5069,53.4576
53501,Multi,0.7056,113.5828
53614,"No Label",0.4874,158.3103
53652,Multi,0.9421,122.8843
53977,Multi,0.7802,80.1972
54025,Multi,0.6327,198.5538
54076,Multi,0.8037,172.4717
54134,Multi,0.7780,273.7357
54385,Multi,0.4649,182.2188
54405,Multi,0.7811,74.3516
54477,Multi,0.7957,155.6892
54491,Multi,0.9482,104.8587
54664,Multi,0.7298,70.7403
54701,Multi,0.6194,146.2353
54702,Multi,0.9535,40.5391
54802,Multi,0.7367,90.7092
54811,Multi,0.8743,234.2975
54822,Multi,0.8337,203.6798
55045,Multi,0.8169,94.5759
55068,Multi,0.8250,38.0173
55317,Multi,0.8553,186.5393
55347,Multi,0.9439,79.6386
55411,Multi,0.7352,86.9621
55506,Multi,0.8395,207.3586
55731,Multi,0.5039,249.3769
56040,"No Label",0.9140,175.4495
56047,Multi,0.9000,95.2678
56050,Multi,0.9050,78.3395
56074,Multi,0.8400,166.7196
56136,Multi,0.9428,133.2674
56142,Multi,0.7756,268.4449
56163,Multi,0.7146,1.7410
56186,Multi,0.7460,268.5728
56374,Multi,0.8944,211.8112
56658,Multi,0.9575,269.8831
56659,Multi,0.8978,99.0288
56767,Multi,0.7654,264.4521
56821,Multi,0.7988,51.9818
56924,Multi,1.0000,22.3840
57003,Multi,1.0000,86.0697
57088,"No Label",0.5349,84.4638
57258,Multi,0.9172,88.6729
57334,Multi,0.9764,56.6431
57512,Multi,0.7205,180.4317
58284,Multi,0.5972,122.5407
58345,Multi,0.8878,53.0216
58364,Multi,0.6713,84.9844
58510,Multi,0.8312,55.5652
58572,Multi,0.9445,107.6173
58596,Multi,0.6767,117.8278
58659,Multi,0.9338,58.6131
58663,Multi,0.5931,211.1530
58704,Multi,0.9572,117.2951
58868,Multi,0.8468,88.7129
59018,Multi,0.7787,126.7251
59151,Single,0.8822,28.9660
59212,Multi,0.4441,120.0382
59251,Single,0.9689,59.3991
59300,Multi,0.9486,27.5254
59386,Multi,0.9781,66.2112
59393,Multi,0.7582,236.5747
59517,Multi,0.7366,112.8675
59648,Multi,0.7959,231.4249
59672,Multi,0.9881,47.9155
59714,Multi,0.5236,171.7293
59757,Single,1.0000,87.4262
59762,Single,0.9793,33.3069
59766,Multi,0.8106,32.4754
59799,Multi,0.9821,19.1003
59934,Multi,0.8397,102.0179
59997,Multi,0.5255,126.5000
60101,Multi,0.8940,78.2494
60651,Multi,0.8155,74.8029
60686,Multi,0.8676,110.0807
60848,Multi,0.8600,26.3648
60853,Multi,0.8741,139.9600
60897,Multi,0.9627,72.0702
60914,Multi,0.6980,33.5633
60919,Multi,0.6667,268.7371
61051,Multi,0.5993,53.8466
61339,Multi,0.9257,11.7613
61356,Multi,0.8571,276.0977
61424,Multi,0.9329,21.7546
61511,Multi,0.7306,110.1443
61562,Multi,0.5223,190.5578
61694,Multi,0.8561,144.7131
61722,Multi,0.8177,97.9076
61734,Multi,0.7235,275.8489
62039,Multi,0.7495,69.3371
62085,Multi,0.7883,245.4105
62141,Multi,0.9853,303.6141
62156,Multi,0.9837,74.4628
62231,Multi,0.8574,100.6323
62315,Multi,0.9610,159.5024
62373,Multi,0.9052,36.8075
62421,Single,0.7920,133.5135
62586,Multi,0.8827,103.4887
62587,Multi,0.9757,124.7825
62688,Multi,0.7804,268.1307
62775,Multi,0.5992,142.5405
62973,Multi,0.7167,222.7216
63106,Multi,0.8633,229.1708
63123,Multi,0.7282,241.2382
63394,Multi,0.9169,99.7533
63732,Multi,0.8683,147.5685
63849,Multi,0.7437,32.4924
63897,Single,0.9543,161.7416
63936,Multi,0.8429,31.2847
63943,Multi,0.8381,198.3801
64336,Multi,0.8122,74.8022
64390,Multi,0.6507,62.3190
64445,Multi,0.7792,263.9049
64502,Multi,0.9722,77.5369
64542,Multi,0.7845,139.9198
64630,Multi,0.9538,71.3968
64830,Multi,0.9522,165.3869
64836,Multi,0.6004,104.6399
64998,Multi,0.8875,7.1598
65120,Multi,0.9983,113.9634
65190,Multi,0.3957,95.2620
65361,Multi,0.6266,24.9404
65383,Multi,0.8758,171.2326
65469,Single,0.7290,34.6218
65699,Multi,0.8893,263.8755
65758,Multi,0.6220,330.7215
65759,Multi,1.0000,212.8529
65891,Multi,0.8942,94.2600
65941,Multi,0.5733,36.6398
66136,Single,0.9760,17.2239
66247,Multi,0.8413,288.4479
66412,Multi,0.7290,47.9572
66534,"No Label",0.9755,27.6862
66564,Multi,0.9937,5.9890
67060,Multi,0.8420,36.0395
67190,Multi,0.8302,96.8580
67206,Multi,0.9987,240.3920
67395,Multi,0.9405,168.0422
67400,Multi,0.7627,206.9270
67473,Multi,0.7727,140.5397
67585,Multi,0.9575,49.0493
67783,Multi,0.8489,76.5059
67890,Single,0.9632,119.5139
68087,Multi,0.5758,167.1513
68197,Multi,0.7487,163.8357
68398,Multi,0.8134,322.8385
68401,Single,0.9520,145.5046
68535,Multi,0.9333,40.2405
68713,Multi,0.9212,2.1718
68810,Multi,0.9677,229.9833
68964,Multi,0.8108,220.0222
69035,Multi,0.9103,45.5862
69062,Multi,0.9701,145.5798
69091,Multi,0.9645,47.1234
69093,Multi,0.5789,125.1123
69123,Multi,0.9202,69.0822
69488,Multi,0.7696,72.5288
69511,Multi,0.6594,66.7359
69663,Multi,0.9347,66.7542
69792,"No Label",0.8502,49.4197
70170,Multi,0.9557,42.4304
70217,Multi,0.6831,75.3092
70436,Multi,0.7840,102.5622
70476,Multi,0.7011,165.5583
70616,Multi,0.8448,70.3827
70703,Multi,0.9269,91.1411
71031,Multi,0.7805,254.8281
71363,Multi,0.6923,291.9051
71570,Multi,0.6288,90.1328
71669,Multi,0.9903,187.8579
71694,Multi,0.8328,56.5753
71928,Multi,0.6762,12.7000
72081,Multi,0.8904,112.3928
72259,Multi,0.7202,2650.7698
72280,Single,0.2756,232.2165
72497,Single,0.9158,85.3487
72578,Multi,0.7705,103.9766
72611,Multi,0.9023,36.6970
72768,Multi,0.6958,57.9209
72832,Multi,0.8869,148.3333
72902,Multi,0.7176,57.5836
73105,Multi,0.9646,54.9633
